Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label1,Label2,Label3
73,Negative,word tourist looks las plus underwhelming assume fame rivalry stance whole son english sign bottom line go roast ,bottom under fame whole go sign stance line assume rivalry roast tourist looks las word plus ,0,0,0
59,Positive,check stopped munch find music food sangria fun unpretentious vibe service friendly particularly bartender keep dropped brought small thing many helpless cooled end really appreciated let performing every will ,appreciated fun service keep stopped food cooled un bartender music end vibe let small performing ,1,1,1
131,Negative,note part unhealthy tour least disagree assertion one money waited long bread tastes compost steak bread hard see frustration ,frustration hard see un com tastes least long bread tour assertion note waited money disagree part ,0,1,1
27,Positive,came let say wandered good minute well service amazing unueo card notch jokes attentive paid birthday ie end dinner guy nothing short food choose tried side pitchers tapas two regular sizes originally order skirt sauce mussels ate bread soaked sauce haha kept dipped garlic good oxtail point enjoy talk ,amazing jokes garlic talk end ox two nothing enjoy ate un minute kept tap at originally let paid say food ,1,0,1
164,Negative,go run bigoted food owner refuse english america city defended immigration free course wants customers however sign belies deeper believes american immigrants makes doubly racist proud photo sign says service old chestnut right service anyone refuse someone political eat steaks philadelphia tastes tourist draws big three blocks around going run errands crapped onto plate also supporting ,crap blocks free run racist er tastes big makes sign refuse deeper old political plate do however around america course ,1,0,1
102,Positive,everyone better grab taste wit moving surprisingly etc one town good ,good moving wit surprisingly taste grab ,0,0,1
109,Negative,straight intersection possible places terrible decor subtract neighborhood look will notice come towners mission ,terrible straight neighborhood look places town ,1,0,1
113,Positive,cheesesteak taste multiple saying cheesesteak delicious wit whiz shaved greasy star quality instance good take meat sounded everything else perfect steak comes south short looong moving ,delicious steak meat saying short south wit w sounded perfect comes everything multiple cheese else lo quality moving take star ,1,0,1
119,Negative,right great speech yes hypocritical flat ignorant plus sh hate mongering crappy well sorry ,flat crap speech hate sorry h ignorant sh plus well yes right great ,1,1,0
229,Positive,trek market block boyb order chicken rice proclaimed best rotisserie best interior place undeniable break ,interior place und break chicken rot boy order rice trek block market best ,1,1,1
430,Negative,roadhouse price careful pound pinto beans fresh spicy thick beef best tasteless excellent pie crusty hard cut comes maybe french fries public concession coleslaw tacos tart pie lime bbq also place corn come tip brisket random ,random taste hard thick cut crust tip beef public bb best fresh price brisk maybe lime tar excellent concession careful ,1,0,1
48,Positive,looking checking tapas restaurant slowly mostly spanish lively service must say croquetas great back still made great dinner tapas whether rapidly great restaurant ,lively back slowly restaurant mostly dinner rapidly must say tap checking service spanish cr ,1,0,0
135,Negative,tourist sits hours getting fresher lights toilets drunk ingredients signs confederate exploitation cops across ,signs toilets drunk fresh sits exploitation cops getting across tourist hours lights ingredients confederate ,1,1,1
308,Positive,wow worth brunch prices reasonable variety insane sweet potato pumpkin amazing think cakes ,amazing wow reasonable worth think sweet cakes variety ,1,1,0
859,Negative,putting tablecloths organic mediocre sandwich evidence nothing write fillings texture slices integrity avoiding mean survive ,mean filling nothing sandwich evidence integrity med putting survive texture organic table write slices ,1,0,1
9,Positive,aside taiwanese formosa cuisines find made let order mandarin kind recommended soup shredded shoots ed bean highly good ,good highly cuisine aside find shoots recommended mandarin taiwanese kind ,1,1,0
197,Negative,came another giggled post year unaltered anyone read tried one weekday said wanted deck wait grabbed beer bucks night sat quickly ordered beer since okay veggie even hot friend waiter none minutes dropped waiters attention deck full one shout trying attention minutes empty tables water bowl wings time food came leave finished minutes done come cold ever return unlikely beer will average minutes post year ago point several first review update since quite awhile lackadaisical best since cedar point outdoor visually beer clean although awhile memories experience cedar saturday beers last experience miss friday gf wanted told bar hour thought vantage point beer later us neither date outside waitress checked another host sat rest tables went waitress walked towards stopped table gf considerable amount leaving inside host going loco know will returning ,lack una empty post g quickly even ago host hot towards sat quite cold clean miss point attention average leaving ,1,1,0
233,Positive,area super step casa de papaya black soooooo perfectly type prefer still creamy overall meal cleaned try ,creamy meal still try perfectly black soo casa step papa overall area prefer ,1,1,0
362,Negative,couple came peruvian since happy along european areas seated went rooms floor waitress dining point appeared american music menus orders taken mark peruvian beer wanted glass big took take orders first timeer overwhelming surprised french white two appetizers food becuase turn muscles spice flavor sheer red now eating much soup put plate seafood unfortunately getting fried calamari substitution fries potato unable ordered side service quick fries rest unfortuantley got meal meal one large brought back apology ceviche better mouth much flavor anything seasoned one dishes white allowed husband rice able steak overly seasoned texture also enough steak personally enjoy impression will poilin jr ,enjoy also american will texture appeared unfortunately areas european music along point time better beer peruvian much substitution steak apology ,1,1,0
249,Positive,breakfast diner takes venues patiently wait crispy fries sausages orange cookies though lines hearty start ,heart lines start venues cookies diner breakfast patiently fries crisp ,1,0,1
313,Negative,really reliving good experience orange slices ice goodies rating mean everyone great really rating wierd hair ordered good feel pancake egg veggie instead wheat home fries plastic undercooked flavor cream realize pocket almost ,mean plastic under feel rating re almost cream egg orange instead great wheat good ice pocket hair pan experience home ,1,1,0
61,Positive,staeks part history philadelphia first soda alwasys go cheesesteak definitely old way visit ,visit old philadelphia first go st al history ,1,1,0
66,Negative,verbatim fro fuck since bun need garces pull mediocre melted dollar menu yells getting taken heading pork ,fuck heading bun ga getting pork verb taken med dollar menu since pull need fr yells ,1,0,0
178,Positive,another saturday friends amazingness enjoyed rice fan thai everyone left feeling impressed much staff will back ,amazing impressed enjoyed fan feeling saturday thai friends will another back ,1,1,0
1209,Negative,near place venue shark protruding wall interesting hosts entry impressed two things realized brain ouch world swaying front cute host ah remembered list minute something never people belly felt swollen flop nauseous word want date waitress call news back blame fine ,things something realized world minute protruding na list cute place brain near venue never host ah fine word flop ,1,0,1
330,Positive,brunch harlot think blew say also server dining party water shortly never full gimmcky day cookies creme biscuit gravy bacon instead really week happy crispy goodness kind bring menu though lucille orange oh everyone else make something dignified pancakes something walnuts ,never happy full day bacon though goodness party gi kind also think walnut menu pancakes ha everyone orange br make ,1,0,1
121,Negative,cheesesteak philly almost every qualm cheesesteak chopped slices meat worth real go better joint pork tony ,pork joint better cheese qu real chopped tony almost meat slices every ,1,1,0
324,Positive,old monday saturday large delicious orange slices bacon melt mouth omelettes advertised make grab orange ,delicious slices orange melt bacon old grab make om mouth large ,1,1,0
719,Negative,nice brick walls wooden small expect cramped chair friendly wine page walk came dinner tried lamb lamb salty potato talk lack salt salty portions much lunch dinner cost dollars little place charge much least give places looks good bad letdown ,lack bad least much salt expect cramped talk cost good wooden brick portions tried little potato salty looks chair nice ,1,1,0
57,Positive,raves whose cozy happily enjoying came friday night seat waiter suggested us two clearly pitcher sweet oranges much moving reason one make fall talking require see eats leg dishes small large portions running large running fresh wine wonderfully fresh sitting salty broth awesome white asparagus freaking pimientos ala red fried served slices food fantastic excited munch eats sample ,wonderful wine fresh fantastic food enjoying leg rave happily excited small sweet served moving whose waiter one cozy pitcher seat ,1,0,1
336,Negative,service portion rice absolutely go expect waved spanish expect day wonderful latin dead broke starving ,expect dead rice starving broke waved portion latin day service absolutely ,1,0,0
18,Positive,discovered randomly think thank caracas food absolutely delicious garlic pulpo la potatoes stuff tapas portions everything paella added sometime last well delicious service flamenco run show think last reservation make sure take excessive shocked overall little piece middle now ,shocked take thank absolutely tap run make reservation think overall portions flame food delicious pulp piece added last la caracas ,1,0,1
129,Negative,awful sandwich grilled onions charged flavor effort think took sign speak terrible ,awful terrible effort sign think speak sandwich grille took onions ,0,1,0
