Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label1,Label2,Label3
352,Negative,underdogs love underdogs stretches limit past expensive city lack attention go outside work two dogs lunch want dog want underdogs location friendly every discernibly last california dreamin includes roll lemon mustard vinaigrette churning sauce tzatziki big mess dogs georgia special come cover entire sure arrive liquid form sauce almost least expensive city takeout boxes dog cash inside door ,expensive city lack almost arrive dream friendly california attention form big stretches location take past under disc outside mess churning ,1,0,1
41,Positive,thing say inventive galician done well excellent realize supposed bit stuff affordable well highly staff portion arrived us reasonable available us watching quickly clearly including estrella tap exactly will definitely ,including excellent watching us tap well done will definitely staff est in portion realize quickly reasonable highly arrived stuff galician ,1,1,1
94,Negative,hype quality fattier service obviously make philly competition area stars go street ,quality make street go h stars ,0,0,1
208,Positive,now favorite tonight times service menu hell time sad pig got boyfriend also odd order times beer cedar point legit wish good made dinner tonight point amber waitress water wings explained make say refuses cheese personally think sad option incredible craving burger got let burger anywhere usually even cedar point cooked tasted fed compliment cheese burger things try one owners stopped table hi think really awesome opening neighborhood businesses personal introduction loved wish ordered pie dessert effing grow love fact effort will really will summer bring family ,awesome family summer effort really loved businesses e neighborhood introduction bring hi boyfriend love dessert pig leg dinner opening fact ,1,0,1
887,Negative,loud medical cases fun bit two mid rabbit typically meat braised little much chicken stew polenta alone block great location seemed enough ,block mid seemed much loud enough stew bit location little great typically cases rabbit bra chicken alone meat two medical ,0,0,1
248,Positive,went pleasantly reading nice atmosphere smaller service friendly milk shake huge glasses ate variety hamburgers fries everything good high cash ,pleasantly nice everything atmosphere shake good huge glasses reading variety went milk hamburger friendly fries ,1,1,1
109,Negative,straight intersection possible places terrible decor subtract neighborhood look will notice come towners mission ,terrible straight neighborhood look places town ,0,0,0
178,Positive,another saturday friends amazingness enjoyed rice fan thai everyone left feeling impressed much staff will back ,amazing impressed enjoyed fan feeling saturday thai friends will another back ,1,1,1
142,Negative,err matter angles glare place obviously obviously obviously cheesesteak take pounds right made sandwich tastes pretty though speak good obnoxious really need want part open steak always ,ob tastes open need want matter made cheese er pounds really pretty right glare part angles always take good sandwich ,0,1,1
56,Positive,fact means bloody wanted bite let choice owner choose tapas favorite clams sauce house sauce thrilling clams pretty delicious next make day mix fruit owner best another yummy want authenticity bloody ,bloody want owner thrilling choose choice bite fruit let another tap yu authenticity delicious house ,1,0,1
123,Negative,stop flyers game btw go short steak roll decent main genos pats puts less ,less puts bt short main stop gen game roll decent pat ,1,0,1
11,Positive,best authentic chinese restaurant helpful magnificent neat rolls artful chinese cuisine say thank god looking chinese turned forever restaurant dishes share ,best authentic cuisine magnificent art chinese god forever restaurant dishes ,0,0,1
400,Negative,reason except bartender hole hates irish people really priced main ,hates hole reason main people really priced except bartender ,1,0,1
59,Positive,check stopped munch find music food sangria fun unpretentious vibe service friendly particularly bartender keep dropped brought small thing many helpless cooled end really appreciated let performing every will ,appreciated fun service keep stopped food cooled un bartender music end vibe let small performing ,1,0,1
624,Negative,dinner place although want waiter tried way bottle trying greek delicious came gigantes skordalia ordered fish classic fresh dressed extra lemon juice fish bronzino asked said enough people dressed lemon juice brought asked tzatziki brought huge see menu never check asked dessert better seemed food simply fish ,seemed better fresh enough extra gig simply said tried classic want never bro check t huge way bottle although sk ,1,1,0
95,Positive,shame corner history world list go super clean seem bready place joey veggie veggie order peppers cheese sauce nice ,nice go sauce bread cheese peppers super world ve order clean corner history joey ,1,1,1
87,Negative,survives eat street cheese fries melted american still wait steaks meat cold cheese outside nauseating now known gooey anywhere ,nausea goo cold cheese known now street outside still melted anywhere meat eat wait american ,1,0,1
102,Positive,everyone better grab taste wit moving surprisingly etc one town good ,good moving wit surprisingly taste grab ,1,0,0
213,Negative,tonight grab night stone dead even existence strolled first actually guess place beer close definitely plans go disappointment post fire ,disappointment guess even post plans dead grab existence beer place night close fire first tonight definitely ,1,1,1
193,Positive,well slice parm sandwich spot pennington enough food will feelings ,well slice food par sandwich penn enough will spot ,1,1,0
119,Negative,right great speech yes hypocritical flat ignorant plus sh hate mongering crappy well sorry ,flat crap speech hate sorry h ignorant sh plus well yes right great ,1,0,1
183,Positive,center dearth place best far good food philly poor place far best opened couple give ,phil best couple opened give far food dear good place ,1,1,0
121,Negative,cheesesteak philly almost every qualm cheesesteak chopped slices meat worth real go better joint pork tony ,pork joint better cheese qu real chopped tony almost meat slices every ,1,1,0
113,Positive,cheesesteak taste multiple saying cheesesteak delicious wit whiz shaved greasy star quality instance good take meat sounded everything else perfect steak comes south short looong moving ,delicious steak meat saying short south wit w sounded perfect comes everything multiple cheese else lo quality moving take star ,1,1,0
122,Negative,since moving ago going visit obligated take town poor never cheesesteak one geno bit time boyfriend realized window gruff behind counter one particular lady thrust cheesesteak slid boyfriend drink filled windchill garbage cheesesteak liberty philly almost hours ate boyfriend visiting wanted anything case bread cheese half decided sure help cheesesteak rolled ,poor ob behind garbage ago counter almost time half filled cheese bit decided case hours wind particular moving help window ,1,1,0
309,Positive,definitely best service establishment within apartment live bedstuy scary two sure subway west chelsea super fast time snacks bring around minutes time people including dining waits food toast friend declared favorite meal best row ,definitely service within establishment bring food including dining favorite friend live around chelsea west time row fast two snacks super ,1,0,1
543,Negative,suburbs haven younger sick applebees looking friday chairs sweet feel jessica parker wear sale rack newly break men american eagle nm ,rack sick feel nm sale sweet friday wear american suburbs apple parker looking eagle chairs newly break jessica younger ,1,1,0
17,Positive,escargot chorizo sautã onlions broth excellent great place red sangria drinks ,excellent place drinks on sang es red sa cho ,1,1,0
187,Negative,hoopla stars part try make short first sign food may quality momma professional also seating area went bread stale rolls type red dip made appetizer got coconut place okay whatever although tasty pre type oh appetizing manicotti pasta chewy coloring crabmeat looked super sign picture smell little bf seemed taking one plus going back may deserve shot another chance ,stale quality red short seemed dip sign smell made pre type make although whatever super area crab mani bf another ,1,0,0
