Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label1,Label2,Label3
280,Positive,long weekend reward anything recommend everything pancakes really shake shake decor definitely frills woody recommend going recommend hungover open sundays morning work ,recommend reward sundays decor pancakes ,1,1,1
1230,Negative,wasnt vibrant waited time dish soup brine dont someone recommended ,someone dish don waited soup ,0,1,1
4,Positive,big apple bar crusted pizza big appetite two bc crust see lol well fried place ,place pizza well apple crust ,1,0,1
866,Negative,poor coming us ordered drinks wanted ago half full higher ,poor ago half wanted full ,1,0,1
175,Positive,yes cozy however reason place service afternoon busy busy will ,busy however cozy afternoon place ,0,0,1
123,Negative,much way fat soggy fan either always cardboard container know workers much yell killed make high soggy eh worth cheese spent right across street twice go now dragged give ,high fat much across dragged ,1,0,1
249,Positive,listen grits sausage pancakes superb definitely pancakes cherry feed know long ,superb pancakes listen know cherry ,1,0,1
791,Negative,back princeton sports patrons customer service room dinner drinks beautiful dinner even back later open never clientele redirected bistro building sad table sits finally away seat bring drinks sure getting settled us blanked withe waiter management bit policy moment school photos ,sad blank policy even with ,1,1,0
35,Positive,reservation people short went ahead absolutely time friendly recommendations checked us flavor even issue food great bomb croquettes flavorful definitely recommend skirt bravas chunks big ed particular experience layout cramped certainly place anyone dinners ,certainly recommend definitely time reservation ,1,1,1
516,Negative,late night since much seems concierge continental walked looks walking brady feel inside designed trying way second floor looking seats people even starts uncomfortable dining music ok downhill songs went current indie songs music server us since need comes tells night food amateurish finally food ordered food run food weird entree less version us ordered killed ,less even uncomfortable run starts ,1,0,1
56,Positive,one open bar people enjoying pitchers sangria tapas came impressed seat minutes two later order glass half full slightly boozy golden oranges pretty moving stars one bars make know bars plate glass see eats arm large portions running large running noteworthy tapas done rarity city potatoes awesome asparagus melted freaking morue cod fried bread place legit service food fantastic munch ,awesome impressed city pretty ra ,1,0,0
733,Negative,came khao nestled enough fortunately without larger apparent table added two coffee beer two dishes crab dish side rinds food sure high place great probably sad hungry upset ,high sad upset enough apparent ,1,1,1
177,Positive,city dearth good food nice good tasty except circles opened ,good food ta opened dear ,1,1,0
729,Negative,fusion worst excited add list hoped unfortunately xeo sizzling bacon sprouts soggy oil tasted came made leftover meat instead made buds hours honestly sizzle kind rice fried eat russ daughters day one star atmosphere go rating ,worst oil left instead atmosphere ,1,0,1
204,Positive,words go right dog oh already throw state dogs standards yorker new star mac reviews must sweet combines mac cheese also number sides additional added business table chairs another thing first translates cooking lastly touch whole addition fairfield duper now saves drive whenever nostalgic worthy ,drive throw combines state dog ,1,1,0
1146,Negative,terrible terrible firstly looks mess crayons mess mess crap little around dirt reason cancel order secondly apparently unless come came instant via text giving fourthly stinks agree nail tasted hell came shrimp wtf inedible threw everything avoid ,stink terrible reason via cr ,1,1,0
203,Positive,things ordered californian mac cash card grub bacon also good mac oh fact door ,fact oh door also ordered ,1,1,0
529,Negative,place place wanted place try food price tapas joint boy server shambly mess place things disappointed apologize back disappointing avid manhattan drinker hell oh ,disappointing mess sham disappointed hell ,1,1,0
196,Positive,hubby went cedar jam sweet cashew onion lima good tough root felt experience good experience bartenders still navigate take yet vegetarian full ,yet cedar sweet jam hub ,1,0,1
207,Negative,small checking really way closest walk wait especially puerto rican much vacation puerto yellow expect everything else menu monfongo good chicken needed seasoning order beans came small thin pernil pound one oh flan sorry table waiting long trek reservations wait par policy help ,thin much expect yellow policy ,1,1,0
28,Positive,first bf amazing experience share new thought ethnic nice ambience away ,amazing am thought ethnic nice ,1,1,0
358,Negative,wanted nice know decided cook noticed place takeout night understand going close rice disappointed need flavors home swallow believe food lacked flavor ,lacked disappointed food rice need ,1,0,0
314,Positive,really cuban sandwich sandwich tender toasted toasty cuts mile last vieja filling outside take small happy ,tender cuban filling sandwich really ,1,1,0
153,Negative,review sandwich totally eaten review vento immigrant immigrants question answer order spanish wit even think anyone another language seems untranslatable priced tourists locals dollars takes called pu ies loser freedom fries sandwiches pal fu king pretend make least sense something ,un vent least fu sense ,1,0,1
232,Positive,moist buttery topped mouth fries will back visit moist inside nice exterior garlic beer going chicken cut funny hand made batter choice lemony taste ,fries will visit butter topped ,1,0,1
102,Negative,many places philadelphia cheesesteak best different go least list sooner rather ,cheese least list sooner rather ,1,1,0
412,Positive,quality food admit years close real food gets margaritas food excellent everything house made smothered cheese ,excellent close house food sm ,1,1,0
2206,Negative,local decor hipster thats real chips fish wings flavorless sort better meal seem time check came want told trying ,seem better time want sort ,1,1,0
176,Positive,thai restaurants interior design restaurant little hits date favorite beans peppers chicken thai tea city makes experience sizes smaller near highly recommend restaurant times far ,recommend smaller times sizes restaurant ,1,0,1
216,Negative,quite sure raving came even compare cheap posted thinking waitress got menu kind felt taking way extra including ,cheap felt posted menu even ,1,0,0
236,Positive,expected excellent sitting counter friendly counter people milk shake son delicious fries wrap shake else prices considering cards sure ,son delicious else excellent shake ,1,0,1
164,Negative,first gave onions everyone neon xenophobia cheesesteak impression small maybe extra hungry meat terrible frozen underwhelmed ,under terrible cheese frozen maybe ,0,1,0
32,Positive,breath air aming overpriced places assortment tasty friendly artery great place friends shoot breeze recommend rojo last giant ,breath place air last ta ,0,1,1
580,Negative,waited meal worst service service almost cried laugh anyone hot burning hands ,worst burning hot service waited ,1,0,1
21,Positive,absolutely hands years delicious gambas ajillo garlic pulpo la octopus mussels stuff tapas table food feels still added lastly reasonably awesome excellent miss free flamenco shows saturdays run hour make wanna show make take bit little village probably now back ,awesome excellent delicious reasonably food ,1,0,1
879,Negative,must lack undergrads okay forced dinner place make beyond check us reason decent tip hurry leave change memories worth second ,lack reason forced change tip ,0,1,0
415,Positive,dont limited ate sort spicy fresh best best ever walls everything warmth crowded level minus really soles everything lovely kisses bugambilias ,crowded bug minus sole ever ,1,1,0
170,Negative,people even arguments immigration respect points steaks one mexican evidence famous speak american joseph america removed american know especially adults learn language ,evidence language removed america speak ,1,0,1
27,Positive,came thursday pitcher sangrias bubbles alcohol best kind happy show see faces includes dancers way though leaving feel spain forget new york ,spain happy includes forget leaving ,1,0,0
133,Negative,matter right signage famous obviously tourists cheesesteak window time see pounds meat right steak boo bland size much worse available pretty plus go unless open overnight really need steak come ,worse much bland open cheese ,1,1,0
16,Positive,place grilled shrimp cheese hot fresh far sangria also table place crowded prepared crowd ,crowd crowded also grille place ,1,0,1
118,Negative,flyers paris line roll decent difference put outside roll less sure ,less roll difference put line ,0,1,1
